Plot_ID,EP_Plot_ID,Exploratory,Latitude,Longitude,VIP,MIP,Landuse,Soil_Type_German,Soil_Type_WRB,Main_Tree_Species
A33626,AEG46,ALB,48.4,9.43,no,yes,Grassland,Braunerde,Cambisol,na
A33630,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33635,na,ALB,48.4,9.44,no,no,Forest,nd,nd,nd
A33640,na,ALB,48.41,9.44,no,no,Forest,nd,nd,nd
A33217,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33227,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33228,na,ALB,48.41,9.43,no,no,Grassland,nd,nd,nd
A33240,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33241,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33243,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33260,na,ALB,48.43,9.43,no,no,Grassland,nd,nd,nd
A33261,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A33268,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A33269,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A33272,na,ALB,48.45,9.43,no,no,Grassland,nd,nd,nd
A33282,na,ALB,48.45,9.43,no,no,Forest,nd,nd,nd
A33301,na,ALB,48.47,9.43,no,no,Forest,nd,nd,nd
A33332,na,ALB,48.5,9.43,no,no,Grassland,nd,nd,nd
A33333,na,ALB,48.5,9.43,no,no,Grassland,nd,nd,nd
A33334,na,ALB,48.5,9.43,no,no,Grassland,nd,nd,nd
A33389,na,ALB,48.37,9.43,no,no,Grassland,nd,nd,nd
A33401,na,ALB,48.38,9.43,no,no,Grassland,nd,nd,nd
A33422,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33431,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33443,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33444,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33445,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33447,na,ALB,48.42,9.43,no,no,Grassland,nd,nd,nd
A33476,na,ALB,48.45,9.43,no,no,Grassland,nd,nd,nd
A33486,na,ALB,48.45,9.43,no,no,Forest,nd,nd,nd
A33497,na,ALB,48.46,9.43,no,no,Grassland,nd,nd,nd
A33537,na,ALB,48.5,9.43,no,no,Grassland,nd,nd,nd
A33594,na,ALB,48.37,9.43,no,no,Grassland,nd,nd,nd
A33605,AEG44,ALB,48.38,9.43,no,yes,Grassland,Braunerde,Cambisol,na
A32594,na,ALB,48.39,9.43,no,no,Forest,nd,nd,nd
A32615,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A3265,na,ALB,48.37,9.22,no,no,Forest,nd,nd,nd
A32681,na,ALB,48.46,9.43,no,no,Grassland,nd,nd,nd
A32682,na,ALB,48.47,9.43,no,no,Grassland,nd,nd,nd
A32683,na,ALB,48.47,9.43,no,no,Grassland,nd,nd,nd
A3271,AEW36,ALB,48.38,9.22,no,no,Forest,Rendzind,Leptosol,Bu
A3277,AEW44,ALB,48.39,9.22,no,no,Forest,Rendzind,Leptosol,Bu
A3278,na,ALB,48.39,9.22,no,no,Forest,nd,nd,nd
A32813,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A32823,na,ALB,48.41,9.43,no,no,Forest,nd,nd,nd
A32824,na,ALB,48.41,9.43,no,no,Forest,nd,nd,nd
A32886,na,ALB,48.47,9.43,no,no,Grassland,Rendzind,Leptosol,na
A32893,na,ALB,48.47,9.43,no,no,Forest,nd,nd,nd
A33017,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33018,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A33058,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A33097,na,ALB,48.47,9.43,no,no,Forest,nd,nd,nd
A33185,na,ALB,48.37,9.43,no,no,Grassland,nd,nd,nd
A33186,na,ALB,48.37,9.43,no,no,Grassland,nd,nd,nd
A33214,na,ALB,48.39,9.43,no,no,Forest,nd,nd,nd
A32101,na,ALB,48.49,9.43,no,no,Forest,nd,nd,nd
A32181,na,ALB,48.38,9.43,no,no,Forest,nd,nd,nd
A32195,AEG39,ALB,48.39,9.43,no,yes,Grassland,Braunerde,Cambisol,na
A32198,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A32245,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A32246,na,ALB,48.44,9.43,no,no,Grassland,nd,nd,nd
A32280,na,ALB,48.47,9.43,no,no,Forest,nd,nd,nd
A32295,na,ALB,48.48,9.43,no,no,Forest,nd,nd,nd
A32302,na,ALB,48.49,9.43,no,no,Forest,nd,nd,nd
A32401,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A32410,na,ALB,48.4,9.43,no,no,Grassland,nd,nd,nd
A32484,na,ALB,48.47,9.43,no,no,Forest,nd,nd,nd
A32508,na,ALB,48.49,9.43,no,no,Grassland,nd,nd,nd
A32590,na,ALB,48.38,9.43,no,no,Forest,nd,nd,nd
A31377,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A31378,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A31379,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A31385,na,ALB,48.4,9.42,no,no,Forest,nd,nd,nd
A31393,na,ALB,48.41,9.42,no,no,Grassland,nd,nd,nd
A31420,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A31424,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A3145,na,ALB,48.38,9.22,no,no,Forest,nd,nd,nd
A3146,na,ALB,48.38,9.22,no,no,Forest,nd,nd,nd
A31470,AEW25,ALB,48.48,9.42,no,no,Forest,Braunerde,Cambisol,Bu
A31485,na,ALB,48.49,9.42,no,no,Forest,nd,nd,nd
A31489,na,ALB,48.49,9.42,no,no,Grassland,nd,nd,nd
A31585,na,ALB,48.4,9.42,no,no,Grassland,nd,nd,nd
A31601,na,ALB,48.41,9.42,no,no,Forest,nd,nd,nd
A31622,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A31623,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A31689,na,ALB,48.49,9.42,no,no,Forest,nd,nd,nd
A31693,na,ALB,48.49,9.42,no,no,Grassland,nd,nd,nd
A31773,na,ALB,48.38,9.42,no,no,Forest,nd,nd,nd
A31789,na,ALB,48.4,9.42,no,no,Grassland,nd,nd,nd
A31826,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A31838,na,ALB,48.44,9.42,no,no,Grassland,nd,nd,nd
A31889,na,ALB,48.49,9.42,no,no,Forest,nd,nd,nd
A31894,na,ALB,48.49,9.42,no,no,Forest,nd,nd,nd
A31895,na,ALB,48.49,9.42,no,no,Forest,nd,nd,nd
A31977,na,ALB,48.38,9.42,no,no,Forest,nd,nd,nd
A31979,na,ALB,48.38,9.42,no,no,Forest,nd,nd,nd
A31991,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A31993,na,ALB,48.4,9.42,no,no,Grassland,nd,nd,nd
A32006,na,ALB,48.41,9.42,no,no,Grassland,nd,nd,nd
A32042,AEG38,ALB,48.44,9.43,no,yes,Grassland,Braunerde,Cambisol,na
A32066,na,ALB,48.46,9.42,no,no,Forest,nd,nd,nd
A32092,na,ALB,48.48,9.43,no,no,Forest,nd,nd,nd
A32098,na,ALB,48.49,9.43,no,no,Forest,nd,nd,nd
A32099,na,ALB,48.49,9.43,no,no,Grassland,nd,nd,nd
A31365,na,ALB,48.38,9.42,no,no,Grassland,nd,nd,nd
A31373,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A30534,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A30535,AEW9,ALB,48.37,9.42,yes,yes,Forest,Braunerde,Leptosol,Bu
A30546,na,ALB,48.38,9.41,no,no,Grassland,nd,nd,nd
A30547,na,ALB,48.38,9.41,no,no,Grassland,nd,nd,nd
A30555,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A30556,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A30566,na,ALB,48.4,9.41,no,no,Grassland,nd,nd,nd
A30591,AEW5,ALB,48.42,9.41,yes,yes,Forest,Braunerde,Cambisol,Bu
A30608,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A30614,na,ALB,48.44,9.42,no,no,Forest,nd,nd,nd
A30620,AEW35,ALB,48.45,9.42,no,no,Forest,Rendzind,Leptosol,Bu
A30621,na,ALB,48.45,9.42,no,no,Forest,nd,nd,nd
A30760,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A30770,na,ALB,48.4,9.42,no,no,Grassland,nd,nd,nd
A30797,na,ALB,48.42,9.42,no,no,Forest,nd,nd,nd
A30799,na,ALB,48.42,9.42,no,no,Forest,nd,nd,nd
A30812,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A30999,na,ALB,48.42,9.42,no,no,Forest,nd,nd,nd
A31013,na,ALB,48.43,9.42,no,no,Forest,nd,nd,nd
A31146,na,ALB,48.37,9.42,no,no,Forest,nd,nd,nd
A31147,na,ALB,48.37,9.42,no,no,Forest,nd,nd,nd
A31160,AEG4,ALB,48.38,9.42,yes,yes,Grassland,Rendzind,Leptosol,na
A31174,na,ALB,48.39,9.42,no,no,Grassland,nd,nd,nd
A31181,na,ALB,48.4,9.42,no,no,Forest,nd,nd,nd
A31200,na,ALB,48.42,9.42,no,no,Forest,nd,nd,nd
A31226,na,ALB,48.44,9.42,no,no,Forest,nd,nd,nd
A31227,na,ALB,48.44,9.42,no,no,Forest,nd,nd,nd
A31228,na,ALB,48.44,9.42,no,no,Forest,nd,nd,nd
A31230,na,ALB,48.44,9.42,no,no,Forest,nd,nd,nd
A31265,na,ALB,48.48,9.42,no,no,Forest,nd,nd,nd
A31266,na,ALB,48.48,9.42,no,no,Forest,nd,nd,nd
A31363,na,ALB,48.38,9.42,no,no,Grassland,nd,nd,nd
A31364,na,ALB,48.38,9.42,no,no,Grassland,nd,nd,nd
A29946,na,ALB,48.39,9.41,no,no,Forest,nd,nd,nd
A29949,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A30051,na,ALB,48.48,9.41,no,no,Forest,nd,nd,nd
A30055,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A30059,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A30122,na,ALB,48.36,9.41,no,no,Forest,nd,nd,nd
A30123,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A30184,na,ALB,48.42,9.41,no,no,Forest,nd,nd,nd
A30326,na,ALB,48.36,9.41,no,no,Forest,nd,nd,nd
A30327,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A30331,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A30332,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A30361,AEG37,ALB,48.4,9.41,no,no,Grassland,Braunerde,Cambisol,na
A30387,na,ALB,48.42,9.41,no,no,Forest,nd,nd,nd
A30388,na,ALB,48.42,9.41,no,no,Forest,nd,nd,nd
A30417,na,ALB,48.45,9.41,no,no,Forest,nd,nd,nd
A30418,na,ALB,48.45,9.41,no,no,Forest,nd,nd,nd
A30530,na,ALB,48.36,9.41,no,no,Forest,nd,nd,nd
A29538,na,ALB,48.39,9.41,no,no,Forest,nd,nd,nd
A29568,AEW47,ALB,48.42,9.41,no,no,Forest,Rendzind,Cambisol,Bu
A29651,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29720,na,ALB,48.37,9.41,no,no,Grassland,nd,nd,nd
A29728,na,ALB,48.38,9.41,no,no,Grassland,nd,nd,nd
A29729,na,ALB,48.38,9.41,no,no,Grassland,nd,nd,nd
A29739,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A29745,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A29845,na,ALB,48.48,9.41,no,no,Forest,nd,nd,nd
A29846,na,ALB,48.48,9.41,no,no,Forest,nd,nd,nd
A29850,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29854,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29855,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29856,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29857,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29924,na,ALB,48.37,9.41,no,no,Forest,nd,nd,nd
A29930,na,ALB,48.38,9.41,no,no,Forest,nd,nd,nd
A28522,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28526,na,ALB,48.4,9.4,no,no,Grassland,nd,nd,nd
A28642,na,ALB,48.5,9.4,no,no,Forest,nd,nd,nd
A28701,na,ALB,48.37,9.4,no,no,Grassland,nd,nd,nd
A28702,na,ALB,48.37,9.4,no,no,Grassland,nd,nd,nd
A28724,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28727,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28728,na,ALB,48.4,9.4,no,no,Grassland,nd,nd,nd
A28729,na,ALB,48.4,9.4,no,no,Grassland,nd,nd,nd
A28845,na,ALB,48.5,9.4,no,no,Forest,nd,nd,nd
A28846,na,ALB,48.5,9.4,no,no,Forest,nd,nd,nd
A28897,na,ALB,48.36,9.4,no,no,Forest,nd,nd,nd
A28898,AEW41,ALB,48.36,9.4,no,no,Forest,Rendzind,Leptosol,Bu
A28916,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28931,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28932,AEG26,ALB,48.4,9.4,no,yes,Grassland,Rendzind,Leptosol,na
A29048,na,ALB,48.5,9.4,no,no,Forest,nd,nd,nd
A29049,na,ALB,48.5,9.4,no,no,Forest,nd,nd,nd
A29118,na,ALB,48.38,9.41,no,no,Forest,nd,nd,nd
A29119,na,ALB,48.38,9.41,no,no,Forest,nd,nd,nd
A29234,na,ALB,48.48,9.41,no,no,Forest,nd,nd,nd
A29235,na,ALB,48.48,9.41,no,no,Forest,nd,nd,nd
A29238,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29242,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29323,na,ALB,48.38,9.41,no,no,Forest,nd,nd,nd
A29331,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A29334,AEW15,ALB,48.39,9.41,no,no,Forest,Braunerde,Leptosol,Bu
A29364,na,ALB,48.42,9.41,no,no,Forest,nd,nd,nd
A29441,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29442,na,ALB,48.49,9.41,no,no,Forest,nd,nd,nd
A29517,na,ALB,48.37,9.41,no,no,Grassland,nd,nd,nd
A29524,na,ALB,48.38,9.41,no,no,Grassland,nd,nd,nd
A29535,na,ALB,48.39,9.41,no,no,Grassland,nd,nd,nd
A29537,na,ALB,48.39,9.41,no,no,Forest,nd,nd,nd
A28497,na,ALB,48.37,9.4,no,no,Grassland,nd,nd,nd
A26880,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A26918,na,ALB,48.42,9.39,no,no,Forest,nd,nd,nd
A27069,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A27070,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A27273,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A27274,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A27281,AEW10,ALB,48.38,9.39,no,no,Forest,Braunerde,Leptosol,Fi
A27472,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A27539,na,ALB,48.43,9.39,no,no,Grassland,nd,nd,nd
A27629,na,ALB,48.51,9.4,no,no,Forest,nd,nd,nd
A27674,na,ALB,48.36,9.4,no,no,Forest,nd,nd,nd
A27675,na,ALB,48.37,9.4,no,no,Forest,nd,nd,nd
A27679,na,ALB,48.37,9.4,no,no,Grassland,nd,nd,nd
A27692,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A27742,na,ALB,48.43,9.4,no,no,Grassland,nd,nd,nd
A27743,na,ALB,48.43,9.4,no,no,Grassland,nd,nd,nd
A27876,na,ALB,48.36,9.4,no,no,Forest,nd,nd,nd
A27878,na,ALB,48.36,9.4,no,no,Forest,nd,nd,nd
A27879,na,ALB,48.37,9.4,no,no,Forest,nd,nd,nd
A27883,na,ALB,48.37,9.4,no,no,Grassland,nd,nd,nd
A27907,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A27945,na,ALB,48.42,9.4,no,no,Grassland,nd,nd,nd
A27946,na,ALB,48.43,9.4,no,no,Grassland,nd,nd,nd
A28080,na,ALB,48.36,9.4,no,no,Forest,nd,nd,nd
A28088,AEG41,ALB,48.37,9.4,no,no,Grassland,Braunerde,Cambisol,na
A28098,AEW13,ALB,48.38,9.4,no,yes,Forest,Braunerde,Cambisol,Fi
A28099,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28111,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28300,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28302,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28303,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28304,na,ALB,48.38,9.4,no,no,Forest,nd,nd,nd
A28317,na,ALB,48.39,9.4,no,no,Grassland,nd,nd,nd
A28322,na,ALB,48.4,9.4,no,no,Grassland,nd,nd,nd
A28323,na,ALB,48.4,9.4,no,no,Grassland,nd,nd,nd
A26405,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A2643,na,ALB,48.37,9.22,no,no,Forest,nd,nd,nd
A26470,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A26502,na,ALB,48.41,9.39,no,no,Grassland,nd,nd,nd
A26510,na,ALB,48.42,9.39,no,no,Forest,nd,nd,nd
A26602,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A26603,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A26606,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A26681,na,ALB,48.39,9.39,no,no,Forest,nd,nd,nd
A26706,na,ALB,48.41,9.39,no,no,Grassland,nd,nd,nd
A26714,na,ALB,48.42,9.39,no,no,Forest,nd,nd,nd
A26866,na,ALB,48.37,9.39,no,no,Forest,nd,nd,nd
A26877,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A26878,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A26879,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A25243,na,ALB,48.37,9.38,no,no,Forest,nd,nd,nd
A25278,na,ALB,48.41,9.38,no,no,Grassland,nd,nd,nd
A25455,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A25458,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A25463,na,ALB,48.39,9.38,no,no,Grassland,nd,nd,nd
A25464,na,ALB,48.39,9.38,no,no,Grassland,nd,nd,nd
A25659,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A25660,AEW8,ALB,48.38,9.38,yes,yes,Forest,Braunerde,Cambisol,Bu
A25662,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A25668,na,ALB,48.39,9.38,no,no,Grassland,nd,nd,nd
A25863,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A25864,na,ALB,48.38,9.38,no,no,Forest,nd,nd,nd
A26001,na,ALB,48.51,9.38,no,no,Forest,nd,nd,nd
A26002,na,ALB,48.51,9.38,no,no,Forest,nd,nd,nd
A26068,na,ALB,48.38,9.39,no,no,Forest,nd,nd,nd
A26074,na,ALB,48.39,9.39,no,no,Forest,nd,nd,nd
A26075,na,ALB,48.39,9.39,no,no,Forest,nd,nd,nd
A26202,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A26203,na,ALB,48.5,9.39,no,no,Forest,nd,nd,nd
A26278,na,ALB,48.39,9.39,no,no,Forest,nd,nd,nd
A23633,na,ALB,48.39,9.37,no,no,Grassland,nd,nd,nd
A23698,na,ALB,48.45,9.37,no,no,Forest,nd,nd,nd
A23736,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A23813,na,ALB,48.37,9.37,no,no,Forest,nd,nd,nd
A23816,na,ALB,48.38,9.37,no,no,Grassland,nd,nd,nd
A23833,na,ALB,48.39,9.37,no,no,Forest,nd,nd,nd
A23838,na,ALB,48.4,9.37,no,no,Grassland,nd,nd,nd
A23946,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A24017,AEW30,ALB,48.37,9.37,no,no,Forest,Braunerde,Cambisol,Bu
A24021,na,ALB,48.38,9.37,no,no,Grassland,nd,nd,nd
A24061,na,ALB,48.41,9.37,no,no,Grassland,nd,nd,nd
A24062,na,ALB,48.41,9.37,no,no,Grassland,nd,nd,nd
A24064,na,ALB,48.41,9.37,no,no,Grassland,nd,nd,nd
A24147,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A24148,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A24221,na,ALB,48.37,9.37,no,no,Forest,nd,nd,nd
A24225,na,ALB,48.38,9.37,no,no,Grassland,nd,nd,nd
A24265,na,ALB,48.41,9.37,no,no,Grassland,nd,nd,nd
A24426,na,ALB,48.37,9.37,no,no,Forest,nd,nd,nd
A24432,na,ALB,48.38,9.37,no,no,Forest,nd,nd,nd
A24466,na,ALB,48.41,9.37,no,no,Forest,nd,nd,nd
A24469,na,ALB,48.41,9.37,no,no,Grassland,nd,nd,nd
A24652,na,ALB,48.39,9.38,no,no,Grassland,nd,nd,nd
A24657,AEG42,ALB,48.4,9.38,no,no,Grassland,Braunerde,Cambisol,na
A24670,na,ALB,48.37,9.38,no,no,Forest,nd,nd,nd
A24854,AEG7,ALB,48.39,9.38,yes,yes,Grassland,Rendzind,Leptosol,na
A24855,na,ALB,48.39,9.38,no,no,Grassland,nd,nd,nd
A24874,na,ALB,48.41,9.38,no,no,Forest,nd,nd,nd
A25039,na,ALB,48.37,9.38,no,no,Forest,nd,nd,nd
A25044,AEW43,ALB,48.38,9.38,no,yes,Forest,Rendzind,Leptosol,Bu
A2519,na,ALB,48.37,9.21,no,no,Forest,nd,nd,nd
A23428,na,ALB,48.39,9.37,no,no,Grassland,nd,nd,nd
A23447,na,ALB,48.41,9.37,no,no,Forest,nd,nd,nd
A23532,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A23629,na,ALB,48.39,9.37,no,no,Forest,nd,nd,nd
A22111,na,ALB,48.49,9.36,no,no,Grassland,nd,nd,nd
A22112,na,ALB,48.49,9.36,no,no,Grassland,nd,nd,nd
A22195,na,ALB,48.39,9.36,no,no,Forest,nd,nd,nd
A22196,AEW46,ALB,48.39,9.36,no,no,Forest,Rendzind,Leptosol,Bu
A22200,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A22207,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22315,na,ALB,48.49,9.36,no,no,Grassland,nd,nd,nd
A22399,na,ALB,48.39,9.36,no,no,Forest,nd,nd,nd
A22420,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22498,na,ALB,48.47,9.36,no,no,Forest,nd,nd,nd
A22508,na,ALB,48.48,9.36,no,no,Forest,nd,nd,nd
A22509,na,ALB,48.48,9.36,no,no,Forest,nd,nd,nd
A22510,na,ALB,48.49,9.36,no,no,Forest,nd,nd,nd
A22511,na,ALB,48.49,9.36,no,no,Forest,nd,nd,nd
A22602,na,ALB,48.38,9.36,no,no,Forest,nd,nd,nd
A22610,AEG13,ALB,48.39,9.36,no,no,Grassland,Rendzind,Leptosol,na
A22611,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A22615,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22624,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22625,na,ALB,48.41,9.36,no,no,Grassland,nd,nd,nd
A22713,na,ALB,48.48,9.36,no,no,Forest,nd,nd,nd
A22714,na,ALB,48.49,9.36,no,no,Forest,nd,nd,nd
A2277,AEG10,ALB,48.38,9.21,no,yes,Grassland,Rendzind,Leptosol,na
A22816,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A22818,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22819,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22835,na,ALB,48.41,9.36,no,no,Forest,nd,nd,nd
A23020,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A23123,na,ALB,48.49,9.37,no,no,Grassland,nd,nd,nd
A23204,na,ALB,48.38,9.37,no,no,Grassland,nd,nd,nd
A23233,na,ALB,48.4,9.37,no,no,Grassland,nd,nd,nd
A23234,na,ALB,48.4,9.37,no,no,Grassland,nd,nd,nd
A23243,AEW32,ALB,48.41,9.37,no,no,Forest,Rendzind,Leptosol,Fi
A23408,na,ALB,48.38,9.37,no,no,Grassland,nd,nd,nd
A23427,na,ALB,48.39,9.37,no,no,Grassland,nd,nd,nd
A21996,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A22002,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22003,na,ALB,48.4,9.36,no,no,Grassland,nd,nd,nd
A22014,na,ALB,48.41,9.36,no,no,Forest,nd,nd,nd
A22026,AEG29,ALB,48.42,9.36,no,no,Grassland,Braunerde,Cambisol,na
A22031,na,ALB,48.42,9.36,no,no,Forest,nd,nd,nd
A22033,na,ALB,48.42,9.36,no,no,Forest,nd,nd,nd
A22052,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A22054,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A22055,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A22108,na,ALB,48.49,9.36,no,no,Grassland,nd,nd,nd
A22109,na,ALB,48.49,9.36,no,no,Grassland,nd,nd,nd
A20975,na,ALB,48.39,9.35,no,no,Grassland,nd,nd,nd
A20982,na,ALB,48.4,9.35,no,no,Grassland,nd,nd,nd
A20983,na,ALB,48.4,9.35,no,no,Grassland,nd,nd,nd
A20993,na,ALB,48.41,9.35,no,no,Forest,nd,nd,nd
A21170,na,ALB,48.38,9.35,no,no,Forest,nd,nd,nd
A21171,na,ALB,48.38,9.35,no,no,Forest,nd,nd,nd
A21172,na,ALB,48.38,9.35,no,no,Forest,nd,nd,nd
A21186,na,ALB,48.4,9.35,no,no,Grassland,nd,nd,nd
A21187,na,ALB,48.4,9.35,no,no,Grassland,nd,nd,nd
A21613,AEW3,ALB,48.41,9.36,yes,yes,Forest,Braunerde,Cambisol,Fi
A21647,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A21648,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A21699,AEG20,ALB,48.49,9.36,no,yes,Grassland,Rendzind,Leptosol,na
A21785,AEW29,ALB,48.38,9.36,no,no,Forest,Braunerde,Leptosol,Bu
A21786,na,ALB,48.38,9.36,no,no,Forest,nd,nd,nd
A21793,na,ALB,48.39,9.36,no,no,Grassland,nd,nd,nd
A21810,na,ALB,48.41,9.36,no,no,Forest,nd,nd,nd
A21817,na,ALB,48.41,9.36,no,no,Forest,nd,nd,nd
A21830,na,ALB,48.42,9.36,no,no,Forest,nd,nd,nd
A21831,na,ALB,48.42,9.36,no,no,Forest,nd,nd,nd
A21849,na,ALB,48.44,9.36,no,no,Grassland,nd,nd,nd
A21850,AEG21,ALB,48.44,9.36,no,yes,Grassland,Rendzind,Leptosol,na
